ID;Maker; Genmodel; Genmodel_ID;Adv_year;Adv_month;Color;Reg_year;Bodytype;Runned_Miles;Engin_size;Gearbox;Fuel_type;Price;Seat_num;Door_num;issue;issue_id;Adv_day;breakdown_date;repair_complexity;repair_cost;repair_hours;repair_date;value
29992;Honda;Insight;34_9;2018;5;Black;2009.0;Hatchback;195000;1.3L;Automatic;Hybrid  Petrol/Electric;3985.0;5.0;5.0;Warning Light;0;5;2018-05-05;1;-219.85;9.0;2018-05-07;3788.652045328943
25322;Ford;Ka;29_23;2018;8;Grey;2015.0;Hatchback;40413;1.2L;Manual;Petrol;5106.0;4.0;3.0;Radiator Leaking;0;11;2018-08-11;1;142.12;2.0;2018-08-11;4853.174070533234
37770;Ford;Fiesta;29_13;2018;7;Red;2011.0;Hatchback;34000;1.25L;Manual;Petrol;5748.0;5.0;5.0;Radiator Leaking;0;22;2018-07-22;1;154.96;2.0;2018-07-22;5467.997170667622
48142;Citroen;C3;18_8;2018;8;Grey;2014.0;Hatchback;76435;1.4L;Automatic;Diesel;4995.0;5.0;5.0;     Radiator Leaking     ;0;22;2018-08-22;2;179.9;4.0;2018-08-23;4739.302816025409
37603;Honda;Jazz;34_11;2018;3;Grey;2003.0;Hatchback;114000;1.4L;Manual;Petrol;999.0;5.0;5.0;Engine Issue;2;19;2018-03-19;1;2586.5588264072376;1776.4346882057223;2018-04-12;934.6276948719984
13355;Citroen;Grand C4 Picasso;18_24;2018;7;Grey;2013.0;MPV;44937;1.6L;Automatic;Diesel;7295.0;7.0;5.0;Gear Box Issue;0;23;2018-07-23;2;152.95;4.0;2018-07-24;6926.399291737882
20410;Abarth;595;2_4;2018;8;Multicolour;2015.0;Hatchback;13000;1.4L;Manual;Petrol;13500.0;4.0;3.0;Sensor Malfunction;0;12;2018-08-12;2;795.0;6.0;2018-08-13;12828.526528826793
49101;Ford;Kuga;29_25;2018;6;Black;2015.0;SUV;48188;2.0L;Manual;Diesel;12420.0;5.0;5.0;Warning Light;0;7;2018-06-07;1;304.2;9.0;2018-06-09;11801.439758332624
37295;Ford;Focus;29_14;2018;7;Silver;2002.0;Saloon;90000;2.0L;Manual;Petrol;795.0;5.0;4.0;Transmission Issue;3;11;2018-07-11;1;167.155;8.0;2018-07-13;744.465378077496
44859;Ford;Focus;29_14;2018;8;Blue;2009.0;Hatchback;65000;2.0L;Automatic;Diesel;4690.0;5.0;5.0;Warning Light;0;22;2018-08-22;1;226.9;9.0;2018-08-24;4444.987043893889
34395;Ford;Kuga;29_25;2018;5;Grey;2012.0;SUV;39317;2.0L;Manual;Diesel;9780.0;5.0;5.0;Brake Pads Worn;0;24;2018-05-24;1;44.89;2.0;2018-05-24;9298.589848440986
39388;Ford;S-Max;29_31;2018;7;Black;2016.0;MPV;18000;2.0L;Automatic;Diesel;17990.0;7.0;5.0;Gear Box Issue;0;22;2018-07-22;1;219.9;2.0;2018-07-22;17084.028397010425
35668;Fiat;500;28_2;2018;4;Red;2016.0;Hatchback;27605;1.2L;Manual;Petrol;7995.0;4.0;3.0;Alternator Failing;0;7;2018-04-07;1;199.9;2.0;2018-04-07;7598.397718415056
51216;Ford;Transit Custom;29_38;2021;5;Orange;2019.0;Combi Van;30604;2.0L;Manual;Diesel;28200.0;6.0;5.0;Starter Motor Issue;0;9;2021-05-09;1;342.0;3.0;2021-05-09;26784.939857482903
1628;Dacia;Duster;22_1;2021;5;Blue;2019.0;SUV;20601;1.3L;Manual;Petrol;13175.0;5.0;5.0;Sensor Malfunction;0;23;2021-05-23;1;718.75;3.0;2021-05-23;12523.393400974555
49142;Honda;Civic;34_2;2018;5;Black;2011.0;Hatchback;56226;1.8L;Manual;Petrol;5999.0;5.0;5.0;Alternator Failing;0;26;2018-05-26;1;159.98000000000002;2.0;2018-05-26;5701.428924490954
11868;Fiat;500L;28_4;2018;7;Grey;2014.0;MPV;71000;1.3L;Manual;still_Diesel_but_you_found_an_easteregg;6300.0;5.0;5.0;Starter Motor Issue;0;25;2018-07-25;1;123.0;3.0;2018-07-25;5972.787851752732
25158;Fiat;Punto Evo;28_20;2018;8;Grey;2010.0;Hatchback;44930;1.4L;Manual;Petrol;3995.0;4.0;5.0;Transmission Issue;1;6;2018-08-06;1;91.985;4.0;2018-08-07;3794.6904836183103
48756;Citroen;DS3 Cabrio;21_1;2018;8;Yellow;2014.0;Convertible;19594;1.6L;Manual;Diesel;7340.0;5.0;2.0;Excessive Emissions;0;1;2018-08-01;2;46.606;2.0;2018-08-01;6976.538235381939
21969;Ford;Fiesta;29_13;2021;6;Red;2019.0;Hatchback;27143;1.0L;Manual;Petrol;11950.0;5.0;5.0;Flat Tyres;0;25;2021-06-25;1;23.585;1.0;2021-06-25;11351.873540115965
27636;Ford;Ka;29_23;2018;5;Gelb;2003.0;Hatchback;59000;1.3L;Manual;Petrol;595.0;5.0;3.0;   Windscreen Crack   ;0;18;2018-05-18;1;20.357;1.0;2018-05-18;564.218987361723
45784;Ford;S-Max;29_31;2018;4;Silver;2009.0;MPV;66000;2.0L;Automatic;Diesel;7490.0;7.0;5.0;Tyre Alignment;0;22;2018-04-22;1;-10.749;0.5;2018-04-22;7114.842600712201
15481;Ford;Fiesta;29_13;2018;7;Grey;2017.0;Hatchback;4000;1.0L;Manual;Petrol;13495.0;5.0;5.0;Alternator Failing;0;3;2018-07-03;1;1191.2010349875573;2.0;2018-07-03;12821.890901684576
14153;Ford;Focus;29_14;2018;5;Gelb;2009.0;Hatchback;112444;1.6L;Manual;Diesel;1780.0;5.0;5.0;Radiator Leaking;0;27;2018-05-27;1;75.6;2.0;2018-05-27;1690.97863094865
46554;Ford;Kuga;29_25;2018;8;Blue;2009.0;SUV;49000;2.0L;Manual;Diesel;7690.0;5.0;5.0;Electrical Issue;5;13;2018-08-13;1;67.69;3.0;2018-08-13;7311.812832266559
49091;Ford;C-Max;29_2;2018;5;Brown;2013.0;MPV;32199;2.0L;Automatic;Diesel;9799.0;5.0;5.0;Starter Motor Issue;0;9;2018-05-09;1;157.99;3.0;2018-05-09;9311.231305273204
23652;Fiat;Punto Evo;28_20;2018;4;Black;2011.0;Hatchback;67000;1.2L;Manual;Petrol;2500.0;4.0;3.0;Steering Wheel Shaking;0;13;2018-04-13;1;22.5;1.0;2018-04-13;2377.27162462558
14522;Ford;C-Max;29_2;2018;7;Red;2008.0;MPV;88000;1.8L;Manual;Diesel;2895.0;5.0;5.0;Flat Tyres;0;18;2018-07-18;1;20.8685;1.0;2018-07-18;2754.661109788338
32300;Ford;Ka;29_23;2018;5;Red;2010.0;Hatchback;64686;1.2L;Manual;Petrol;3600.0;4.0;3.0;Engine Issue;3;4;2018-05-04;1;600.0;12.0;2018-05-07;3421.969329514045
46218;Ford;Fiesta;29_13;2018;5;Gelb;2008.0;Hatchback;99147;1.25L;Manual;Petrol;1494.0;5.0;3.0;Alternator Failing;0;13;2018-05-13;1;69.88;2.0;2018-05-13;1421.4640014924885
14586;Ford;Focus;29_14;2018;7;Grey;2014.0;Hatchback;36565;1.0L;Manual;Petrol;8995.0;5.0;5.0;Windscreen Crack;0;2;2018-07-02;1;-25.397;1.0;2018-07-02;8532.973620042576
18403;Citroen;C3;18_8;2018;4;Blue;2004.0;Hatchback;77678;1.4L;Manual;Petrol;1295.0;5.0;5.0;Starter Motor Issue;0;5;2018-04-05;2;132.95;6.0;2018-04-06;1236.8436544451515
49271;Citroen;C4;18_12;2018;8;Red;2013.0;Hatchback;120000;1.6L;Manual;Petrol;3495.0;5.0;5.0;   Engine Issue   ;4;20;2018-08-20;2;574.75;20.0;2018-08-25;3316.550907420935
17096;Ford;B-Max;29_1;2018;4;Gelb;2014.0;MPV;27683;1.5L;Manual;Diesel;7400.0;5.0;5.0;Engine Issue;1;13;2018-04-13;1;1640.0;8.0;2018-04-15;7029.169642463254
2458;Ford;C-Max;29_2;2018;3;Black;2014.0;MPV;71000;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;7000.0;5.0;5.0;Gear Box Issue;0;23;2018-03-23;1;601.1243112098426;414.14089158814295;2018-04-05;6650.015634078338
49951;Fiat;Tipo;28_28;2021;3;Silver;2019.0;Hatchback;21526;1.4L;Manual;Petrol;8295.0;5.0;5.0;Windscreen Crack;0;10;2021-03-10;1;119.21242137229773;98.38416773151432;2021-04-03;7881.131540569492
5382;Ford;Focus C-Max;29_15;2018;7;Silver;2005.0;MPV;75000;2.0L;Manual;Diesel;1995.0;5.0;5.0;Tyre Alignment;0;24;2018-07-24;1;10.1995;0.5;2018-07-24;1890.3820410681965
40775;Citroen;C3 Picasso;18_10;2018;4;Red;2010.0;MPV;100000;1.6L;Manual;Diesel;2299.0;5.0;5.0;Windscreen Crack;0;27;2018-04-27;2;41.3794;2.0;2018-04-27;2185.8860917393413
13675;Ford;Grand C-Max;29_20;2018;4;Blue;2014.0;MPV;34008;1.6L;Manual;Diesel;11490.0;7.0;5.0;Engine Issue;3;6;2018-04-06;1;1389.0;12.0;2018-04-09;10925.545848498912
44230;Ford;Ka;29_23;2017;12;Silver;2003.0;Hatchback;132194;1.3L;Manual;Petrol;895.0;5.0;3.0;Brake Pads Worn;0;26;2017-12-26;1;40.4475;2.0;2017-12-26;844.4430242913983
48104;Fiat;Punto;28_19;2017;6;Red;2017.0;Hatchback;7497;1.2L;Manual;Petrol;7995.0;5.0;5.0;Transmission Issue;2;23;2017-06-23;1;532.9524255242575;441.78688774563705;2017-07-13;7589.024321255622
37689;Fiat;500;28_2;2018;5;White;2010.0;Hatchback;73224;1.2L;Manual;Petrol;3195.0;4.0;3.0;Excessive Emissions;0;16;2018-05-16;1;104.35471064460044;1.0;2018-05-16;3037.872885513909
44521;Dacia;Sandero Stepway;22_4;2018;7;Blue;2015.0;Hatchback;50617;1.5L;Manual;Diesel;6370.0;5.0;5.0;Tyre Alignment;0;4;2018-07-04;1;10.637;0.5;2018-07-04;6051.376095587079
4069;Ford;Ka;29_23;2018;4;Black;2014.0;Hatchback;27000;1.2L;Manual;Petrol;5695.0;4.0;3.0;Alternator Failing;0;14;2018-04-14;1;153.9;2.0;2018-04-14;5415.422319495103
27637;Ford;C-Max;29_2;2018;5;Blue;2008.0;MPV;83000;2.0L;Manual;Diesel;2990.0;5.0;5.0;Excessive Emissions;0;27;2018-05-27;1;22.691;1.0;2018-05-27;2844.325254711697
34436;Dacia;Sandero Stepway;22_4;2018;5;Gelb;2015.0;Hatchback;11377;0.9L;Manual;Petrol;6791.0;5.0;5.0;Steering Wheel Shaking;0;10;2018-05-10;1;26.791;1.0;2018-05-10;6441.862159349383
51547;Ford;Galaxy;29_19;2018;5;Black;2014.0;MPV;131000;2.0L;Automatic;Diesel;5495.0;7.0;0.0;Engine Issue;4;13;2018-05-13;1;474.75;10.0;2018-05-15;5222.215731363906
11527;Honda;CR-V;34_3;2018;3;Brown;2018.0;SUV;5000;2.0L;Automatic;Petrol;33500.0;5.0;5.0;Alternator Failing;0;14;2018-03-14;1;710.0;2.0;2018-03-14;31822.61113644853
20352;Ford;Mondeo;29_27;2018;8;Black;2011.0;Hatchback;66000;1.6L;Manual;Petrol;6750.0;19.0;5.0;Starter Motor Issue;0;7;2018-08-07;1;127.5;3.0;2018-08-07;6413.854113333894
39372;Citroen;C3;18_8;2018;8;Blue;2014.0;Hatchback;50267;1.2L;Manual;Petrol;5236.0;5.0;5.0;Transmission Issue;3;10;2018-08-10;2;367.124;16.0;2018-08-14;4977.975105946275
36682;Ford;Focus;29_14;2018;7;Silver;2003.0;Hatchback;87000;1.6L;Automatic;Petrol;999.0;5.0;5.0;Transmission Issue;2;7;2018-07-07;1;66.993;3.0;2018-07-07;946.2021098889018
34451;Fiat;500;28_2;2018;7;Pink;2015.0;Hatchback;6800;1.2L;Manual;Petrol;6499.0;4.0;3.0;Sensor Malfunction;0;2;2018-07-02;1;384.9500000000001;3.0;2018-07-02;6169.738995487584
33421;Fiat;500;28_2;2018;7;Blue;2016.0;Hatchback;14324;0.9L;Automatic;Petrol;10000.0;4.0;3.0;Steering Wheel Shaking;0;27;2018-07-27;1;30.0;1.0;2018-07-27;9499.030741823004
10382;Ford;Focus;29_14;2018;8;Silver;2002.0;Hatchback;73000;1.4L;Manual;Petrol;795.0;5.0;5.0;Warning Light;0;13;2018-08-13;1;187.95;9.0;2018-08-15;752.4698854739695
13938;Honda;CR-V;34_3;2018;7;White;2015.0;SUV;24909;2.0L;Automatic;Petrol;19000.0;5.0;5.0;Alternator Failing;0;26;2018-07-26;1;420.0;2.0;2018-07-26;18053.547691047657
13052;Ford;Mondeo;29_27;2018;5;Grey;2013.0;Hatchback;119000;2.0L;Manual;Diesel;5995.0;5.0;5.0;Warning Light;0;26;2018-05-26;1;239.95;9.0;2018-05-28;5691.10499259224
26629;Ford;Focus;29_14;2018;6;White;2008.0;Hatchback;61000;2.5L;Manual;Petrol;9790.0;5.0;3.0;Warning Light;0;1;2018-06-01;1;277.9;9.0;2018-06-03;9297.912804803063
31953;Honda;Accord;34_1;2018;8;Silver;2009.0;Saloon;156000;2.2L;Manual;Diesel;3485.0;5.0;4.0;Windscreen Crack;0;8;2018-08-08;1;125.48027099293246;69.58779470327683;2018-08-25;3312.580900876252
29545;Fiat;Punto;28_19;2018;4;Black;2015.0;Hatchback;21544;1.4L;Manual;Petrol;6500.0;5.0;3.0; Radiator Leaking ;0;21;2018-04-21;1;170.0;2.0;2018-04-21;6170.996306402151
519;Ford;Fiesta;29_13;2021;5;White;2019.0;Hatchback;11848;1.1L;Manual;Petrol;11299.0;5.0;5.0;Steering Wheel Shaking;0;20;2021-05-20;1;-31.299;1.0;2021-05-20;10729.409777546976
15512;Chevrolet;Lacetti;16_11;2018;5;Black;2008.0;Estate;95711;1.8L;Automatic;Petrol;1495.0;5.0;5.0;Brake Pads Worn;0;13;2018-05-13;1;40.7475;2.0;2018-05-13;1421.4764632147171
44711;Citroen;C3;18_8;2018;8;White;2015.0;Hatchback;16900;1.0L;Manual;Petrol;6770.0;5.0;5.0;     Radiator Leaking     ;0;28;2018-08-28;2;215.4;4.0;2018-08-29;6435.980824597669
9385;Ford;Focus;29_14;2018;3;Black;2007.0;Hatchback;91800;2.5L;Manual;Petrol;4950.0;5.0;5.0;Engine Issue;2;12;2018-03-12;1;1062.5;16.0;2018-03-16;4702.254663850252
34513;Ford;Ka;29_23;2018;8;Grey;2007.0;Hatchback;79000;1.3L;Manual;Petrol;625.0;5.0;3.0;Electrical Issue;3;26;2018-08-26;1;23.125;1.0;2018-08-26;585.6090103336354
23182;Citroen;C3;18_8;2021;5;Grey;2019.0;Hatchback;19257;1.2L;Manual;Petrol;9999.0;5.0;5.0;Excessive Emissions;0;5;2021-05-05;2;48.9991;2.0;2021-05-05;9499.195963469088
45289;Ford;Fiesta;29_13;2018;8;Silver;2004.0;Hatchback;94000;1.4L;Manual;Petrol;499.0;5.0;5.0;Engine Issue;3;18;2018-08-18;1;289.9;12.0;2018-08-21;464.80007085766863
11194;Ford;Fiesta;29_13;2018;8;Brown;2014.0;Hatchback;27000;1.0L;Manual;Petrol;8495.0;5.0;5.0;Sensor Malfunction;0;8;2018-08-08;1;484.75;3.0;2018-08-08;8073.136076918931
21003;Ford;Focus;29_14;2018;7;Gelb;2006.0;Hatchback;57000;1.6L;Manual;Petrol;2500.0;5.0;5.0;Engine Issue;4;11;2018-07-11;1;325.0;10.0;2018-07-13;2368.8660158878943
13088;Citroen;C4;18_12;2018;8;Red;2006.0;Coupe;92000;1.4L;Manual;Petrol;475.0;5.0;3.0;Flat Tyres;0;24;2018-08-24;2;40.1425;2.0;2018-08-24;451.7635077922531
23896;Ford;Fusion;29_18;2018;5;Blue;2008.0;Hatchback;39867;1.6L;Automatic;Petrol;3395.0;5.0;5.0;Warning Light;0;11;2018-05-11;1;213.95;9.0;2018-05-13;3229.23738666775
40299;Citroen;C1;18_6;2018;5;Red;2007.0;Hatchback;77900;1.0L;Manual;Petrol;1800.0;4.0;3.0;Gear Box Issue;0;17;2018-05-17;2;-98.0;4.0;2018-05-18;1717.1168556762004
18287;Bentley;Flying Spur;10_6;2018;8;Grey;2014.0;Saloon;11000;6.0L;Automatic;Petrol;66995.0;5.0;4.0;Transmission Issue;3;27;2018-08-27;3;3785.557858726052;24.0;2018-09-02;63635.34027892614
45956;Ford;Kuga;29_25;2018;5;Black;2016.0;SUV;31915;2.0L;Manual;Diesel;18000.0;5.0;5.0;Brake Pads Worn;0;25;2018-05-25;1;49.0;2.0;2018-05-25;17093.3206627693
41156;Ford;Focus C-Max;29_15;2018;3;Blue;2007.0;MPV;27000;2.0L;Automatic;Petrol;3990.0;5.0;5.0;Brake Pads Worn;0;23;2018-03-23;1;41.995;2.0;2018-03-23;3800.5925011054105
15191;Citroen;Grand C4 Picasso;18_24;2018;6;Grey;2015.0;MPV;15000;1.6L;Manual;Diesel;13490.0;7.0;5.0;Steering Wheel Shaking;0;5;2018-06-05;2;53.49;2.0;2018-06-05;12813.854440631803
32735;Ford;Ka+;29_24;2018;8;White;2018.0;Hatchback;1000;1.2L;Manual;Petrol;12000.0;5.0;5.0;Warning Light;0;26;2018-08-26;1;300.0;9.0;2018-08-28;11399.466570587503
29979;Ford;Fiesta;29_13;2018;8;Brown;2015.0;Hatchback;22593;1.25L;Manual;Petrol;6800.0;5.0;3.0;Warning Light;0;26;2018-08-26;1;248.0;9.0;2018-08-28;6451.187222817825
45024;Ford;Fiesta;29_13;2018;6;Green;2017.0;Hatchback;6435;1.0L;Manual;Petrol;10950.0;5.0;5.0;Flat Tyres;0;8;2018-06-08;1;23.285;1.0;2018-06-08;10407.94549757392
50672;Dacia;Duster;22_1;2018;8;Blue;2013.0;SUV;50000;1.5L;Manual;Diesel;6000.0;5.0;5.0;    Engine Issue    ;1;8;2018-08-08;1;1360.0;8.0;2018-08-10;5693.380121966239
46851;Chevrolet;Orlando;16_13;2018;6;Gelb;2012.0;MPV;43586;2.0L;Automatic;Diesel;6996.0;7.0;5.0;Electrical Issue;2;22;2018-06-22;1;23.992;0.5;2018-06-22;6646.478271142411
16565;Chevrolet;Spark;16_14;2018;4;Blue;2010.0;Hatchback;44667;1.0L;Manual;Petrol;2795.0;5.0;5.0;     Radiator Leaking     ;0;23;2018-04-23;1;95.9;2.0;2018-04-23;2653.455693836691
13536;Chrysler;Voyager;17_9;2018;6;Black;2008.0;MPV;85000;2.8L;Automatic;Diesel;4295.0;7.0;5.0;Starter Motor Issue;0;11;2018-06-11;3;222.95;9.0;2018-06-13;4083.354116610884
2710;Honda;HR-V;34_8;2021;5;Blue;2019.0;SUV;8702;1.5L;Manual;Petrol;18495.0;5.0;5.0;Transmission Issue;2;1;2021-05-01;1;189.465;3.0;2021-05-01;17570.16677955294
17009;Ford;Focus C-Max;29_15;2018;8;Silver;2005.0;MPV;85764;1.6L;Manual;Petrol;1495.0;5.0;5.0;Engine Issue;1;20;2018-08-20;1;459.0;8.0;2018-08-22;1421.1951543753178
51490;Ford;C-Max;29_2;2018;4;Gelb;2018.0;MPV;4000;1.5L;Manual;Diesel;15798.0;5.0;5.0;Electrical Issue;1;1;2018-04-01;1;55.798;2.0;2018-04-01;15006.33291391936
8052;Citroen;SpaceTourer;18_27;2018;3;Grey;2016.0;MPV;1901;1.6L;Manual;Diesel;21450.0;9.0;5.0;Brake Pads Worn;0;15;2018-03-15;2;90.725;4.0;2018-03-16;20372.404432051244
43824;Ford;Fiesta;29_13;2018;4;Gelb;2015.0;Hatchback;11095;1.0L;Manual;Petrol;8278.0;5.0;3.0;Flat Tyres;0;14;2018-04-14;1;22.4834;1.0;2018-04-14;7864.985242754017
14394;Honda;CR-V;34_3;2018;5;Gelb;2010.0;SUV;49100;2.0L;Manual;Petrol;8750.0;5.0;5.0;Alternator Failing;0;28;2018-05-28;1;215.0;2.0;2018-05-28;8313.482517042527
16587;Ford;Mondeo;29_27;2018;7;Blue;2010.0;Hatchback;98000;2.0L;Manual;Diesel;3995.0;5.0;5.0;Engine Issue;3;6;2018-07-06;1;639.5;12.0;2018-07-09;3792.7480538368736
46027;Ford;Kuga;29_25;2018;5;Black;2016.0;SUV;12440;2.0L;Manual;Diesel;15500.0;5.0;5.0;Alternator Failing;0;12;2018-05-12;1;350.0;2.0;2018-05-12;14725.5951655595
17054;Ferrari;California;27_13;2018;7;Black;2012.0;Convertible;6249;4.3L;Automatic;Petrol;112000.0;2.0;2.0;Electrical Issue;2;12;2018-07-12;3;254.0;1.5;2018-07-12;106397.18860185987
3779;Ford;Fiesta;29_13;2018;8;Black;2001.0;Hatchback;63558;1.3L;Manual;Petrol;995.0;5.0;5.0;Brake Pads Worn;0;7;2018-08-07;1;163.32841749532244;124.8760379819545;2018-08-08;947.558157455686
23672;Ferrari;488;27_7;2018;8;Red;2016.0;Wood;890;3.9L;Automatic;Petrol;209995.0;14.0;2.0;Flat Tyres;0;18;2018-08-18;3;122.9985;3.0;2018-08-18;199493.2586012444
43487;Citroen;DS3;21_1;2018;2;Yellow;2015.0;Hatchback;24803;1.2L;Manual;Petrol;7330.0;5.0;3.0; Transmission Issue ;3;23;2018-02-23;2;385.97;16.0;2018-02-27;6965.053355588364
37068;Honda;Jazz;34_11;2018;6;Black;2015.0;Hatchback;29503;1.4L;Manual;Petrol;7945.0;5.0;5.0;Sensor Malfunction;0;3;2018-06-03;1;1660.5304639469553;3.0;2018-06-03;7546.328433411852
8823;Hyundai;i30;36_10;2018;4;Silver;2015.0;Hatchback;24979;1.6L;Manual;Diesel;8570.0;5.0;5.0;  Starter Motor Issue  ;0;18;2018-04-18;1;145.7;3.0;2018-04-18;8143.535095934622
20861;Citroen;C3;18_8;2018;8;Purple;2015.0;Hatchback;22000;1.0L;Manual;Petrol;5795.0;5.0;5.0;     Windscreen Crack     ;0;9;2018-08-09;2;43.477;2.0;2018-08-09;5503.699243760105
17069;Chrysler;PT Cruiser;17_7;2018;3;Red;2004.0;Hatchback;106102;2.0L;Manual;Petrol;895.0;5.0;5.0;Electrical Issue;3;8;2018-03-08;3;282.3381947965116;3.0;2018-03-08;855.8014470027337
48769;Citroen;C4 Cactus;18_13;2018;5;Red;2017.0;Hatchback;19156;1.6L;Manual;Diesel;10598.0;5.0;5.0;Starter Motor Issue;0;9;2018-05-09;2;225.98;6.0;2018-05-10;10073.328808156812
49969;Ford;EcoSport;29_4;2021;3;Blue;2019.0;SUV;3965;1.0L;Manual;Petrol;16500.0;5.0;5.0;Starter Motor Issue;0;5;2021-03-05;1;225.0;3.0;2021-03-05;15671.901935036069
34164;Ford;EcoSport;29_4;2018;4;Grey;2016.0;SUV;9816;1.5L;Manual;Diesel;9840.0;5.0;5.0;Engine Issue;3;15;2018-04-15;1;1224.0;12.0;2018-04-18;9344.512728977164
49853;Fiat;500;28_2;2018;7;Grey;2016.0;Hatchback;21209;1.2L;Manual;Petrol;7330.0;4.0;3.0;Tyre Alignment;0;11;2018-07-11;1;46.49773435815853;35.11868945967291;2018-07-19;6955.719502889599
29746;Honda;Civic;34_2;2018;4;Black;2013.0;Hatchback;64056;1.6L;Manual;Diesel;6500.0;5.0;5.0;Sensor Malfunction;0;9;2018-04-09;1;385.0;3.0;2018-04-09;6179.026810955913
20644;Ford;Kuga;29_25;2018;5;Green;2014.0;SUV;33780;2.0L;Automatic;Diesel;12991.0;5.0;5.0;  Electrical Issue  ;4;13;2018-05-13;1;346.61216230928164;302.70171856341136;2018-05-28;12336.301325227354
2747;Fiat;500L;28_4;2018;5;Red;2013.0;MPV;50246;1.3L;Manual;still_Diesel_but_you_found_an_easteregg;5800.0;5.0;5.0;Flat Tyres;0;5;2018-05-05;1;21.74;1.0;2018-05-05;5515.172539309511
27999;Ford;Kuga;29_25;2018;8;Silver;2014.0;SUV;28785;2.0L;Manual;Diesel;13199.0;5.0;5.0;Brake Pads Worn;0;6;2018-08-06;1;46.5995;2.0;2018-08-06;12543.827384793756
4390;Ford;B-Max;29_1;2018;6;Grey;2015.0;MPV;28319;1.0L;Manual;Petrol;7410.0;5.0;5.0;Windscreen Crack;0;25;2018-06-25;1;24.446;1.0;2018-06-25;7037.544624451973
20570;Ford;Fiesta;29_13;2018;9;Silver;2010.0;Hatchback;52860;1.25L;Manual;Petrol;4250.0;5.0;5.0;Electrical Issue;4;13;2018-09-13;1;52.75;2.0;2018-09-13;4033.834031397404
11472;Dacia;Sandero Stepway;22_4;2018;4;Gelb;2014.0;Hatchback;19000;0.9L;Manual;Petrol;6500.0;5.0;5.0;Tyre Alignment;0;10;2018-04-10;1;10.65;0.5;2018-04-10;6173.219926205892
20166;Citroen;DS5;21_5;2018;8;White;2013.0;Hatchback;29000;2.0L;Manual;Diesel;11000.0;5.0;5.0;Gear Box Issue;0;21;2018-08-21;2;-190.0;4.0;2018-08-22;10449.65477749028
23289;Ford;Focus;29_14;2018;8;Grey;2004.0;Hatchback;82000;1.6L;Manual;Petrol;1199.0;5.0;5.0;Sensor Malfunction;0;16;2018-08-16;1;119.95;3.0;2018-08-16;1137.7051983922224
1097;Honda;NSX;34_13;2017;12;Red;2017.0;Coupe;21;3.5L;Automatic;Hybrid  Petrol/Electric;134950.0;2.0;2.0;Engine Issue;2;20;2017-12-20;1;20562.5;16.0;2017-12-24;128195.894083477
53265;Ford;Ka+;29_24;2018;7;Blue;2018.0;Hatchback;5;1.2L;Manual;Petrol;9895.0;4.0;5.0;Flat Tyres;0;23;2018-07-23;1;-22.9685;1.0;2018-07-23;9402.979145649868
14727;Ford;C-Max;29_2;2018;8;Silver;2010.0;MPV;51692;1.6L;Manual;Diesel;3799.0;5.0;5.0;Transmission Issue;2;2;2018-08-02;1;86.593;3.0;2018-08-02;3613.301482479039
51752;Citroen;Berlingo;18_2;2018;3;Blue;2014.0;MPV;25000;1.6L;Manual;Diesel;9245.0;5.0;5.0;Transmission Issue;3;3;2018-03-03;2;1335.315400717578;16.0;2018-03-07;8788.113064116547
28063;Ford;Fiesta;29_13;2018;8;White;2009.0;Hatchback;100134;1.6L;Manual;Petrol;2600.0;5.0;3.0;Radiator Leaking;0;1;2018-08-01;1;92.0;2.0;2018-08-01;2458.957053105685
8230;Bentley;Flying Spur;10_6;2017;7;Grey;2014.0;Saloon;25500;6.0L;Automatic;Petrol;79990.0;5.0;4.0;Windscreen Crack;0;27;2017-07-27;3;-107.994;3.0;2017-07-27;75984.79774377846
50675;Ford;Grand C-Max;29_20;2018;5;Blue;2014.0;MPV;33013;1.6L;Manual;Diesel;9370.0;7.0;5.0;Radiator Leaking;0;12;2018-05-12;1;227.4;2.0;2018-05-12;8907.342815361044
3657;Ford;Focus;29_14;2021;5;White;2019.0;Hatchback;26976;1.0L;Manual;Petrol;14000.0;5.0;5.0;Tyre Alignment;0;4;2021-05-04;1;56.40629899002833;34.51438108922142;2021-05-12;13294.931506763834
52015;Honda;Civic;34_2;2018;5;Black;2005.0;Hatchback;88907;2.0L;Manual;Petrol;4500.0;4.0;3.0;Brake Pads Worn;0;7;2018-05-07;1;42.25;2.0;2018-05-07;4278.928134508791
19331;Bentley;Continental;10_5;2018;2;Black;2009.0;Coupe;31000;6.0L;Automatic;Petrol;43990.0;4.0;2.0;Starter Motor Issue;0;11;2018-02-11;3;619.9000000000001;9.0;2018-02-13;41788.620157477366
50591;Ford;Galaxy;29_19;2018;8;Grey;2013.0;MPV;39022;2.0L;Manual;still_Diesel_but_you_found_an_easteregg;12499.0;7.0;5.0;Engine Issue;1;10;2018-08-10;1;2659.8;8.0;2018-08-12;11871.748469774058
52832;Ford;Ka;29_23;2018;4;Black;2015.0;Hatchback;21000;1.2L;Manual;Petrol;5495.0;4.0;3.0;Starter Motor Issue;0;18;2018-04-18;1;114.95;3.0;2018-04-18;5220.369244194196
